playlist_name,track_name,artist,album,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
4TC,SIDEWAYS (with Travis Barker),Jack Kays,MY FAVORITE NIGHTMARES,0SbcVQyMO5M68AzhX8gYaS,50,0.606,0.811,1,-4.785,1,0.0588,0.00251,0.0,0.164,0.578,90.076,audio_features,0SbcVQyMO5M68AzhX8gYaS,spotify:track:0SbcVQyMO5M68AzhX8gYaS,https://api.spotify.com/v1/tracks/0SbcVQyMO5M68AzhX8gYaS,https://api.spotify.com/v1/audio-analysis/0SbcVQyMO5M68AzhX8gYaS,124192,4,1
4TC,Rancid Earth,DEMATERIALIZE,Rancid Earth,15WNLEVHTAAWA41M8TexmU,10,0.4,0.977,9,-4.27,0,0.251,0.0111,0.000359,0.301,0.0378,95.002,audio_features,15WNLEVHTAAWA41M8TexmU,spotify:track:15WNLEVHTAAWA41M8TexmU,https://api.spotify.com/v1/tracks/15WNLEVHTAAWA41M8TexmU,https://api.spotify.com/v1/audio-analysis/15WNLEVHTAAWA41M8TexmU,186947,4,1
4TC,Just Lose It,Eminem,Encore (Deluxe Version),0qcjuYtMWhBjXg0Xwt5SzS,69,0.94,0.633,8,-3.56,1,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,audio_features,0qcjuYtMWhBjXg0Xwt5SzS,spotify:track:0qcjuYtMWhBjXg0Xwt5SzS,https://api.spotify.com/v1/tracks/0qcjuYtMWhBjXg0Xwt5SzS,https://api.spotify.com/v1/audio-analysis/0qcjuYtMWhBjXg0Xwt5SzS,248680,4,0
4TC,Still D.R.E.,Dr. Dre,2001,503OTo2dSqe7qk76rgsbep,80,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,audio_features,503OTo2dSqe7qk76rgsbep,spotify:track:503OTo2dSqe7qk76rgsbep,https://api.spotify.com/v1/tracks/503OTo2dSqe7qk76rgsbep,https://api.spotify.com/v1/audio-analysis/503OTo2dSqe7qk76rgsbep,270587,4,0
4TC,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,2N3U8uTYhjX2KwGT0pf5x0,77,0.394,0.661,4,-8.684,1,0.192,0.00996,0.0,0.343,0.335,149.818,audio_features,2N3U8uTYhjX2KwGT0pf5x0,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,https://api.spotify.com/v1/tracks/2N3U8uTYhjX2KwGT0pf5x0,https://api.spotify.com/v1/audio-analysis/2N3U8uTYhjX2KwGT0pf5x0,260987,4,1
4TC,Insane in the Brain,Cypress Hill,Black Sunday,1oTHteQbmJw15rPxPVXUTv,70,0.897,0.611,11,-10.489,1,0.211,0.0291,0.186,0.0894,0.769,102.304,audio_features,1oTHteQbmJw15rPxPVXUTv,spotify:track:1oTHteQbmJw15rPxPVXUTv,https://api.spotify.com/v1/tracks/1oTHteQbmJw15rPxPVXUTv,https://api.spotify.com/v1/audio-analysis/1oTHteQbmJw15rPxPVXUTv,208267,4,0
4TC,Harder Than You Think,Public Enemy,How You Sell Soul to a Soulless People Who Sold Their Soul?,5YpZh8wfS4moRBk0ijNcXr,61,0.484,0.852,11,-4.442,0,0.274,0.0317,0.0,0.0547,0.766,103.578,audio_features,5YpZh8wfS4moRBk0ijNcXr,spotify:track:5YpZh8wfS4moRBk0ijNcXr,https://api.spotify.com/v1/tracks/5YpZh8wfS4moRBk0ijNcXr,https://api.spotify.com/v1/audio-analysis/5YpZh8wfS4moRBk0ijNcXr,249522,4,1
4TC,Cigarettes,Oliver Tree,Cowboy Tears,1OvVeke9uOLsgXbVG0aDBt,41,0.718,0.592,5,-5.992,1,0.079,0.188,0.0,0.266,0.812,74.948,audio_features,1OvVeke9uOLsgXbVG0aDBt,spotify:track:1OvVeke9uOLsgXbVG0aDBt,https://api.spotify.com/v1/tracks/1OvVeke9uOLsgXbVG0aDBt,https://api.spotify.com/v1/audio-analysis/1OvVeke9uOLsgXbVG0aDBt,153366,4,0
4TC,Hell Of A Night,ScHoolboy Q,Oxymoron (Deluxe),5DOR49R0fehoBmyNL8m4sN,54,0.652,0.836,2,-7.181,0,0.152,0.38,0.0,0.138,0.159,123.942,audio_features,5DOR49R0fehoBmyNL8m4sN,spotify:track:5DOR49R0fehoBmyNL8m4sN,https://api.spotify.com/v1/tracks/5DOR49R0fehoBmyNL8m4sN,https://api.spotify.com/v1/audio-analysis/5DOR49R0fehoBmyNL8m4sN,272453,4,0
4TC,Rapture,David Wolves,VIOLENT,2YD9JIchaD9JfWrdSKBQcg,27,0.68,0.749,2,-4.183,1,0.0451,0.0349,5.79e-05,0.0813,0.064,96.989,audio_features,2YD9JIchaD9JfWrdSKBQcg,spotify:track:2YD9JIchaD9JfWrdSKBQcg,https://api.spotify.com/v1/tracks/2YD9JIchaD9JfWrdSKBQcg,https://api.spotify.com/v1/audio-analysis/2YD9JIchaD9JfWrdSKBQcg,289485,4,1
4TC,You Asked for It,Emmure,Look at Yourself,0diSnstejl46AiNC2ISoeW,58,0.512,0.778,2,-7.925,1,0.0485,0.00013,0.838,0.0829,0.0368,103.103,audio_features,0diSnstejl46AiNC2ISoeW,spotify:track:0diSnstejl46AiNC2ISoeW,https://api.spotify.com/v1/tracks/0diSnstejl46AiNC2ISoeW,https://api.spotify.com/v1/audio-analysis/0diSnstejl46AiNC2ISoeW,92267,4,3
4TC,MHMM,Glorb,MHMM,7tkPJV3ASN9hKYsKqViobl,49,0.913,0.754,2,-3.888,1,0.273,0.135,0.000149,0.112,0.437,95.065,audio_features,7tkPJV3ASN9hKYsKqViobl,spotify:track:7tkPJV3ASN9hKYsKqViobl,https://api.spotify.com/v1/tracks/7tkPJV3ASN9hKYsKqViobl,https://api.spotify.com/v1/audio-analysis/7tkPJV3ASN9hKYsKqViobl,103579,4,0
4TC,Two Twelve Subwoofer,99zed,TALEZ FROM THA STANK,19s8VwWhFb73CmkSkfSTCC,67,0.532,0.833,2,-2.362,1,0.051,0.0152,0.0,0.0747,0.102,176.06,audio_features,19s8VwWhFb73CmkSkfSTCC,spotify:track:19s8VwWhFb73CmkSkfSTCC,https://api.spotify.com/v1/tracks/19s8VwWhFb73CmkSkfSTCC,https://api.spotify.com/v1/audio-analysis/19s8VwWhFb73CmkSkfSTCC,109116,4,1
4TC,Poppin' My Collar (feat. Project Pat),Three 6 Mafia,Most Known Unknown,5zd9TgduWbfFXwgnm3K3Rz,58,0.729,0.795,7,-4.579,1,0.144,0.354,0.0,0.536,0.856,146.747,audio_features,5zd9TgduWbfFXwgnm3K3Rz,spotify:track:5zd9TgduWbfFXwgnm3K3Rz,https://api.spotify.com/v1/tracks/5zd9TgduWbfFXwgnm3K3Rz,https://api.spotify.com/v1/audio-analysis/5zd9TgduWbfFXwgnm3K3Rz,176880,4,2
4TC,Sorry 4 The Wait,Lil Wayne,Sorry 4 The Wait,524yEMK9wdiqPMqkE9kd9H,59,0.856,0.758,8,-7.675,1,0.389,0.101,0.0,0.0711,0.52,104.942,audio_features,524yEMK9wdiqPMqkE9kd9H,spotify:track:524yEMK9wdiqPMqkE9kd9H,https://api.spotify.com/v1/tracks/524yEMK9wdiqPMqkE9kd9H,https://api.spotify.com/v1/audio-analysis/524yEMK9wdiqPMqkE9kd9H,156526,4,0
4TC,Hills Have Eyes,POORSTACY,Hills Have Eyes,4XfHXJwsa5SS8vs33Bs3x7,55,0.473,0.792,0,-3.171,1,0.0421,0.000103,0.0495,0.154,0.587,169.975,audio_features,4XfHXJwsa5SS8vs33Bs3x7,spotify:track:4XfHXJwsa5SS8vs33Bs3x7,https://api.spotify.com/v1/tracks/4XfHXJwsa5SS8vs33Bs3x7,https://api.spotify.com/v1/audio-analysis/4XfHXJwsa5SS8vs33Bs3x7,130588,4,1
4TC,Fanfare,Magic City Hippies,Hippie Castle EP,30MzKx1Whc1SfJeDLWgakn,44,0.585,0.62,1,-9.075,1,0.0521,0.0125,0.0164,0.135,0.728,80.021,audio_features,30MzKx1Whc1SfJeDLWgakn,spotify:track:30MzKx1Whc1SfJeDLWgakn,https://api.spotify.com/v1/tracks/30MzKx1Whc1SfJeDLWgakn,https://api.spotify.com/v1/audio-analysis/30MzKx1Whc1SfJeDLWgakn,264000,4,0
4TC,hometown,cleopatrick,hometown,6p8DGrcAUBuLUgDIKcUn0P,54,0.315,0.826,7,-4.314,0,0.0636,0.00064,0.000687,0.0703,0.359,139.161,audio_features,6p8DGrcAUBuLUgDIKcUn0P,spotify:track:6p8DGrcAUBuLUgDIKcUn0P,https://api.spotify.com/v1/tracks/6p8DGrcAUBuLUgDIKcUn0P,https://api.spotify.com/v1/audio-analysis/6p8DGrcAUBuLUgDIKcUn0P,256072,4,1
4TC,Ayo For Yayo (feat. San Quinn),Andre Nickatina,Conversation With A Devil,51Fhx9LB9isxUbvEFvDTh7,41,0.89,0.814,11,-6.88,0,0.148,0.355,0.0,0.104,0.77,128.475,audio_features,51Fhx9LB9isxUbvEFvDTh7,spotify:track:51Fhx9LB9isxUbvEFvDTh7,https://api.spotify.com/v1/tracks/51Fhx9LB9isxUbvEFvDTh7,https://api.spotify.com/v1/audio-analysis/51Fhx9LB9isxUbvEFvDTh7,194320,4,0
4TC,Stoic,Soulcrate Music,Stoic,3gADeIKXuMPSrTa0qKc6i0,25,0.633,0.761,0,-6.147,1,0.0353,0.388,2.34e-06,0.0852,0.379,90.013,audio_features,3gADeIKXuMPSrTa0qKc6i0,spotify:track:3gADeIKXuMPSrTa0qKc6i0,https://api.spotify.com/v1/tracks/3gADeIKXuMPSrTa0qKc6i0,https://api.spotify.com/v1/audio-analysis/3gADeIKXuMPSrTa0qKc6i0,297438,4,1
4TC,Flight in G Minor (feat. Dirty Cello),Amp Live,Headphone Concerto,5tN0vXXrFm5AI408npOCa2,1,0.489,0.542,7,-6.63,0,0.0309,0.185,0.181,0.18,0.475,124.981,audio_features,5tN0vXXrFm5AI408npOCa2,spotify:track:5tN0vXXrFm5AI408npOCa2,https://api.spotify.com/v1/tracks/5tN0vXXrFm5AI408npOCa2,https://api.spotify.com/v1/audio-analysis/5tN0vXXrFm5AI408npOCa2,244427,4,1
4TC,I'm Corrupt (Peking Duk Remix),DCup,I'm Corrupt,7zPz29r5ZNHAWlc1ImojvW,20,0.604,0.603,5,-8.763,1,0.405,0.0617,0.0561,0.153,0.436,109.961,audio_features,7zPz29r5ZNHAWlc1ImojvW,spotify:track:7zPz29r5ZNHAWlc1ImojvW,https://api.spotify.com/v1/tracks/7zPz29r5ZNHAWlc1ImojvW,https://api.spotify.com/v1/audio-analysis/7zPz29r5ZNHAWlc1ImojvW,215867,3,0
4TC,Sabotage,Beastie Boys,Ill Communication,0Puj4YlTm6xNzDDADXHMI9,71,0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,audio_features,0Puj4YlTm6xNzDDADXHMI9,spotify:track:0Puj4YlTm6xNzDDADXHMI9,https://api.spotify.com/v1/tracks/0Puj4YlTm6xNzDDADXHMI9,https://api.spotify.com/v1/audio-analysis/0Puj4YlTm6xNzDDADXHMI9,178440,4,1
4TC,Attak,Rustie,Green Language,0xHajFt9da19XukzC2z1Sk,0,0.384,0.853,2,-5.412,0,0.275,0.0358,0.0,0.51,0.749,136.813,audio_features,0xHajFt9da19XukzC2z1Sk,spotify:track:0xHajFt9da19XukzC2z1Sk,https://api.spotify.com/v1/tracks/0xHajFt9da19XukzC2z1Sk,https://api.spotify.com/v1/audio-analysis/0xHajFt9da19XukzC2z1Sk,181107,4,2
4TC,It's Tricky,Run–D.M.C.,Raising Hell,6jBCehpNMkwFVF3dz4nLIW,64,0.965,0.857,11,-8.458,0,0.17,0.00131,0.0,0.0726,0.951,127.656,audio_features,6jBCehpNMkwFVF3dz4nLIW,spotify:track:6jBCehpNMkwFVF3dz4nLIW,https://api.spotify.com/v1/tracks/6jBCehpNMkwFVF3dz4nLIW,https://api.spotify.com/v1/audio-analysis/6jBCehpNMkwFVF3dz4nLIW,183760,4,0
4TC,Adderall,Max Frost,Adderall,4Xx0J00u90QvnG3rwz4Itp,47,0.681,0.891,6,-4.28,1,0.0408,0.000672,1.07e-06,0.0631,0.556,100.008,audio_features,4Xx0J00u90QvnG3rwz4Itp,spotify:track:4Xx0J00u90QvnG3rwz4Itp,https://api.spotify.com/v1/tracks/4Xx0J00u90QvnG3rwz4Itp,https://api.spotify.com/v1/audio-analysis/4Xx0J00u90QvnG3rwz4Itp,218025,4,1
4TC,Punkrocker - feat. Iggy Pop,Teddybears,Soft Machine (U.S. Version),5JqMWnxVKjJZ2NNOEux46S,34,0.552,0.797,2,-6.367,0,0.0295,0.000422,0.655,0.148,0.306,141.859,audio_features,5JqMWnxVKjJZ2NNOEux46S,spotify:track:5JqMWnxVKjJZ2NNOEux46S,https://api.spotify.com/v1/tracks/5JqMWnxVKjJZ2NNOEux46S,https://api.spotify.com/v1/audio-analysis/5JqMWnxVKjJZ2NNOEux46S,246787,4,3
4TC,Higher,Creed,Human Clay,1ZozJfi8u9cO2Ob8KwiwNT,75,0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,audio_features,1ZozJfi8u9cO2Ob8KwiwNT,spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,https://api.spotify.com/v1/tracks/1ZozJfi8u9cO2Ob8KwiwNT,https://api.spotify.com/v1/audio-analysis/1ZozJfi8u9cO2Ob8KwiwNT,316733,4,1
4TC,I'm Alive,Johnny Thunder,I'm Alive / Verbal Expressions,2IPgxg2c1jk45Ay32Cqz33,44,0.517,0.828,4,-10.618,1,0.0568,0.229,0.00747,0.147,0.456,96.835,audio_features,2IPgxg2c1jk45Ay32Cqz33,spotify:track:2IPgxg2c1jk45Ay32Cqz33,https://api.spotify.com/v1/tracks/2IPgxg2c1jk45Ay32Cqz33,https://api.spotify.com/v1/audio-analysis/2IPgxg2c1jk45Ay32Cqz33,176920,4,1
4TC,I Wish,Skee-Lo,I Wish,3LklW07tvdx2AHsgfi1Mng,61,0.669,0.809,7,-7.146,1,0.147,0.00137,0.0,0.38,0.572,97.885,audio_features,3LklW07tvdx2AHsgfi1Mng,spotify:track:3LklW07tvdx2AHsgfi1Mng,https://api.spotify.com/v1/tracks/3LklW07tvdx2AHsgfi1Mng,https://api.spotify.com/v1/audio-analysis/3LklW07tvdx2AHsgfi1Mng,249293,4,2
4TC,HOOLIGANG,Joey Valence & Brae,PUNK TACTICS,0lwkzF4dDxLp8HMVSQjpFf,62,0.707,0.947,1,-1.192,1,0.275,0.00878,7.79e-05,0.366,0.738,94.932,audio_features,0lwkzF4dDxLp8HMVSQjpFf,spotify:track:0lwkzF4dDxLp8HMVSQjpFf,https://api.spotify.com/v1/tracks/0lwkzF4dDxLp8HMVSQjpFf,https://api.spotify.com/v1/audio-analysis/0lwkzF4dDxLp8HMVSQjpFf,168000,4,2
4TC,Work,Gang Starr,Moment Of Truth,1EiLrPd8JMTcQUr1aLEUKi,64,0.782,0.832,1,-4.671,1,0.3,0.0347,0.0,0.0593,0.816,92.625,audio_features,1EiLrPd8JMTcQUr1aLEUKi,spotify:track:1EiLrPd8JMTcQUr1aLEUKi,https://api.spotify.com/v1/tracks/1EiLrPd8JMTcQUr1aLEUKi,https://api.spotify.com/v1/audio-analysis/1EiLrPd8JMTcQUr1aLEUKi,177667,4,0
4TC,Supa Dupa,Terror Reid,Supa Dupa,7wYlj9o6j66f3ZsZTb3K1v,14,0.758,0.65,8,-8.287,1,0.0996,0.285,0.000608,0.238,0.363,99.983,audio_features,7wYlj9o6j66f3ZsZTb3K1v,spotify:track:7wYlj9o6j66f3ZsZTb3K1v,https://api.spotify.com/v1/tracks/7wYlj9o6j66f3ZsZTb3K1v,https://api.spotify.com/v1/audio-analysis/7wYlj9o6j66f3ZsZTb3K1v,144000,4,0
4TC,Ate Miles From The City Of Dope,Equipto,Bullet Symphony Horns And Halos #3,2H8PjRk7hy7yzox76jtWFN,29,0.854,0.648,0,-6.944,1,0.0911,0.04,0.0,0.18,0.499,91.99,audio_features,2H8PjRk7hy7yzox76jtWFN,spotify:track:2H8PjRk7hy7yzox76jtWFN,https://api.spotify.com/v1/tracks/2H8PjRk7hy7yzox76jtWFN,https://api.spotify.com/v1/audio-analysis/2H8PjRk7hy7yzox76jtWFN,221760,4,0
4TC,Blueberry Yum Yum,Ludacris,The Red Light District,26liGJfeDiHLVn0qTETkt1,58,0.962,0.637,9,-5.553,1,0.106,0.0368,0.022,0.156,0.311,126.707,audio_features,26liGJfeDiHLVn0qTETkt1,spotify:track:26liGJfeDiHLVn0qTETkt1,https://api.spotify.com/v1/tracks/26liGJfeDiHLVn0qTETkt1,https://api.spotify.com/v1/audio-analysis/26liGJfeDiHLVn0qTETkt1,235093,4,0
4TC,Joker And The Thief,Wolfmother,Wolfmother,6dNJ3lasVLPd0078T9yqlm,58,0.264,0.8,0,-2.427,1,0.0537,0.0195,0.00744,0.406,0.465,155.558,audio_features,6dNJ3lasVLPd0078T9yqlm,spotify:track:6dNJ3lasVLPd0078T9yqlm,https://api.spotify.com/v1/tracks/6dNJ3lasVLPd0078T9yqlm,https://api.spotify.com/v1/audio-analysis/6dNJ3lasVLPd0078T9yqlm,279667,4,1
4TC,1940 - AmpLive Remix,The Submarines,Honeysuckle Remixes,51T88D2jWZjltP0BmAS0eq,41,0.625,0.934,5,-2.854,0,0.0584,0.000555,0.0955,0.104,0.679,87.022,audio_features,51T88D2jWZjltP0BmAS0eq,spotify:track:51T88D2jWZjltP0BmAS0eq,https://api.spotify.com/v1/tracks/51T88D2jWZjltP0BmAS0eq,https://api.spotify.com/v1/audio-analysis/51T88D2jWZjltP0BmAS0eq,194880,4,1
4TC,Kryptonite,Killer Mike,Big Boi Presents... Got Purp? Vol. 2,4i2HYTGM7yHty0qVhD3lqD,48,0.863,0.916,2,-4.523,1,0.137,0.0829,7.09e-06,0.566,0.964,145.182,audio_features,4i2HYTGM7yHty0qVhD3lqD,spotify:track:4i2HYTGM7yHty0qVhD3lqD,https://api.spotify.com/v1/tracks/4i2HYTGM7yHty0qVhD3lqD,https://api.spotify.com/v1/audio-analysis/4i2HYTGM7yHty0qVhD3lqD,272587,4,2
4TC,Sink Into The Underground,CKY,Infiltrate-Destory-Rebuild,4YxRwaKm6nEM9X4LuZiUl8,42,0.323,0.945,6,-4.225,0,0.0596,0.00246,0.0,0.674,0.681,141.208,audio_features,4YxRwaKm6nEM9X4LuZiUl8,spotify:track:4YxRwaKm6nEM9X4LuZiUl8,https://api.spotify.com/v1/tracks/4YxRwaKm6nEM9X4LuZiUl8,https://api.spotify.com/v1/audio-analysis/4YxRwaKm6nEM9X4LuZiUl8,178227,4,2
4TC,Stay Fly,Three 6 Mafia,Most Known Unknown (Explicit),5MYFw4T2gy52pOGBN4EYHS,65,0.789,0.881,11,-5.758,1,0.0331,0.109,0.0,0.355,0.647,133.299,audio_features,5MYFw4T2gy52pOGBN4EYHS,spotify:track:5MYFw4T2gy52pOGBN4EYHS,https://api.spotify.com/v1/tracks/5MYFw4T2gy52pOGBN4EYHS,https://api.spotify.com/v1/audio-analysis/5MYFw4T2gy52pOGBN4EYHS,236600,4,2
4TC,Wolf Like Me,TV On The Radio,Return To Cookie Mountain,6Zgd7SomLTZkL1WPh4CUnV,62,0.345,0.785,7,-4.989,1,0.0437,0.00165,0.00813,0.124,0.184,175.963,audio_features,6Zgd7SomLTZkL1WPh4CUnV,spotify:track:6Zgd7SomLTZkL1WPh4CUnV,https://api.spotify.com/v1/tracks/6Zgd7SomLTZkL1WPh4CUnV,https://api.spotify.com/v1/audio-analysis/6Zgd7SomLTZkL1WPh4CUnV,277467,4,1
4TC,She Hates Me,Puddle Of Mudd,Come Clean,16DhvbuyvJob4Q9GHNYu2n,70,0.58,0.748,4,-5.433,1,0.0323,0.00935,0.0,0.753,0.584,109.781,audio_features,16DhvbuyvJob4Q9GHNYu2n,spotify:track:16DhvbuyvJob4Q9GHNYu2n,https://api.spotify.com/v1/tracks/16DhvbuyvJob4Q9GHNYu2n,https://api.spotify.com/v1/audio-analysis/16DhvbuyvJob4Q9GHNYu2n,216760,4,2
4TC,It's Been Awhile,Staind,Break the Cycle,25CMmGsl22APKhfuj4Tp7j,69,0.509,0.774,6,-4.054,1,0.0338,0.00189,0.000549,0.143,0.0824,116.529,audio_features,25CMmGsl22APKhfuj4Tp7j,spotify:track:25CMmGsl22APKhfuj4Tp7j,https://api.spotify.com/v1/tracks/25CMmGsl22APKhfuj4Tp7j,https://api.spotify.com/v1/audio-analysis/25CMmGsl22APKhfuj4Tp7j,264707,4,1
4TC,Pardon Me,Incubus,Make Yourself,1Y13csEpu3TK5gQdzGLrd8,67,0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,audio_features,1Y13csEpu3TK5gQdzGLrd8,spotify:track:1Y13csEpu3TK5gQdzGLrd8,https://api.spotify.com/v1/tracks/1Y13csEpu3TK5gQdzGLrd8,https://api.spotify.com/v1/audio-analysis/1Y13csEpu3TK5gQdzGLrd8,223747,4,1
4TC,Helena Beat,Foster The People,Torches,4VbDJMkAX3dWNBdn3KH6Wx,61,0.67,0.876,5,-4.905,0,0.0536,0.0127,0.00302,0.109,0.736,126.968,audio_features,4VbDJMkAX3dWNBdn3KH6Wx,spotify:track:4VbDJMkAX3dWNBdn3KH6Wx,https://api.spotify.com/v1/tracks/4VbDJMkAX3dWNBdn3KH6Wx,https://api.spotify.com/v1/audio-analysis/4VbDJMkAX3dWNBdn3KH6Wx,276173,4,1
4TC,Dangerous,Big Data,2.0,2PeKCn8NSGQXAHONaCh3wB,58,0.756,0.578,0,-3.886,1,0.0386,0.011,0.00645,0.127,0.955,102.96,audio_features,2PeKCn8NSGQXAHONaCh3wB,spotify:track:2PeKCn8NSGQXAHONaCh3wB,https://api.spotify.com/v1/tracks/2PeKCn8NSGQXAHONaCh3wB,https://api.spotify.com/v1/audio-analysis/2PeKCn8NSGQXAHONaCh3wB,280427,4,0
4TC,Inside Out,Eve 6,Eve 6,4GiVcDqNQI0fc0yYuRGH9m,64,0.483,0.818,11,-7.666,1,0.0444,0.114,0.0,0.367,0.691,175.668,audio_features,4GiVcDqNQI0fc0yYuRGH9m,spotify:track:4GiVcDqNQI0fc0yYuRGH9m,https://api.spotify.com/v1/tracks/4GiVcDqNQI0fc0yYuRGH9m,https://api.spotify.com/v1/audio-analysis/4GiVcDqNQI0fc0yYuRGH9m,219467,4,2
4TC,Bound For The Floor,Local H,As Good As Dead,3cbTV3IZZvSBYVcl0xuZbY,61,0.654,0.53,6,-7.409,1,0.0556,0.000113,0.0197,0.0534,0.584,119.284,audio_features,3cbTV3IZZvSBYVcl0xuZbY,spotify:track:3cbTV3IZZvSBYVcl0xuZbY,https://api.spotify.com/v1/tracks/3cbTV3IZZvSBYVcl0xuZbY,https://api.spotify.com/v1/audio-analysis/3cbTV3IZZvSBYVcl0xuZbY,222960,4,0
4TC,Star Shopping,Lil Peep,Star Shopping,1WbhIxkn5ECsOwUm795iX1,81,0.538,0.471,4,-9.84,0,0.0955,0.0946,0.0185,0.116,0.307,93.07,audio_features,1WbhIxkn5ECsOwUm795iX1,spotify:track:1WbhIxkn5ECsOwUm795iX1,https://api.spotify.com/v1/tracks/1WbhIxkn5ECsOwUm795iX1,https://api.spotify.com/v1/audio-analysis/1WbhIxkn5ECsOwUm795iX1,142000,4,0
4TC,Let the Boy Live,Mouthe,NUVO,7Jb23mCeFHMAzQPIVnxxk4,26,0.683,0.626,2,-6.316,0,0.233,0.133,8.61e-06,0.278,0.352,81.965,audio_features,7Jb23mCeFHMAzQPIVnxxk4,spotify:track:7Jb23mCeFHMAzQPIVnxxk4,https://api.spotify.com/v1/tracks/7Jb23mCeFHMAzQPIVnxxk4,https://api.spotify.com/v1/audio-analysis/7Jb23mCeFHMAzQPIVnxxk4,193171,4,0
4TC,G.O.M.D,J. Cole,2014 Forest Hills Drive,0Thqjtu54vKMP06pwZkAWp,69,0.889,0.4,4,-10.586,0,0.26,0.322,1.32e-05,0.331,0.336,128.073,audio_features,0Thqjtu54vKMP06pwZkAWp,spotify:track:0Thqjtu54vKMP06pwZkAWp,https://api.spotify.com/v1/tracks/0Thqjtu54vKMP06pwZkAWp,https://api.spotify.com/v1/audio-analysis/0Thqjtu54vKMP06pwZkAWp,301064,4,0
4TC,ATLiens,Outkast,ATLiens,2vfvGlqCB7oertO5VLE0sz,70,0.918,0.734,11,-2.832,0,0.269,0.0296,8.01e-06,0.191,0.608,97.044,audio_features,2vfvGlqCB7oertO5VLE0sz,spotify:track:2vfvGlqCB7oertO5VLE0sz,https://api.spotify.com/v1/tracks/2vfvGlqCB7oertO5VLE0sz,https://api.spotify.com/v1/audio-analysis/2vfvGlqCB7oertO5VLE0sz,230693,4,0
4TC,Sunshine,Atmosphere,Sad Clown Bad Year (#9-#12 Collection),5p8WbMGPsP2TmcsInVn44u,52,0.853,0.572,1,-5.086,1,0.149,0.147,2.79e-06,0.186,0.569,90.938,audio_features,5p8WbMGPsP2TmcsInVn44u,spotify:track:5p8WbMGPsP2TmcsInVn44u,https://api.spotify.com/v1/tracks/5p8WbMGPsP2TmcsInVn44u,https://api.spotify.com/v1/audio-analysis/5p8WbMGPsP2TmcsInVn44u,216547,4,0
4TC,Ice Cream Paint Job,Dorrough Music,Dorrough Music,35EfL85garkKhKEemkeLoC,60,0.851,0.598,0,-8.356,1,0.439,0.000595,0.0,0.343,0.654,180.046,audio_features,35EfL85garkKhKEemkeLoC,spotify:track:35EfL85garkKhKEemkeLoC,https://api.spotify.com/v1/tracks/35EfL85garkKhKEemkeLoC,https://api.spotify.com/v1/audio-analysis/35EfL85garkKhKEemkeLoC,237320,4,0
4TC,I Love It (feat. Charli XCX),Icona Pop,THIS IS... ICONA POP,6HZ9VeI5IRFCNQLXhpF4bq,71,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,audio_features,6HZ9VeI5IRFCNQLXhpF4bq,spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,https://api.spotify.com/v1/tracks/6HZ9VeI5IRFCNQLXhpF4bq,https://api.spotify.com/v1/audio-analysis/6HZ9VeI5IRFCNQLXhpF4bq,157153,4,1
4TC,Change (In the House of Flies),Deftones,White Pony,51c94ac31swyDQj9B3Lzs3,76,0.269,0.853,7,-4.647,0,0.0854,0.000249,0.000246,0.118,0.179,141.581,audio_features,51c94ac31swyDQj9B3Lzs3,spotify:track:51c94ac31swyDQj9B3Lzs3,https://api.spotify.com/v1/tracks/51c94ac31swyDQj9B3Lzs3,https://api.spotify.com/v1/audio-analysis/51c94ac31swyDQj9B3Lzs3,299533,4,1
4TC,Fake It,Seether,Finding Beauty In Negative Spaces (Bonus Track Version),4eAwB5pnKFTmsgc3zWoYO0,73,0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,audio_features,4eAwB5pnKFTmsgc3zWoYO0,spotify:track:4eAwB5pnKFTmsgc3zWoYO0,https://api.spotify.com/v1/tracks/4eAwB5pnKFTmsgc3zWoYO0,https://api.spotify.com/v1/audio-analysis/4eAwB5pnKFTmsgc3zWoYO0,193893,4,1
4TC,Trapped,The Devil Wears Prada,Color Decay,7GV1PfkTW3aahvzXreoDc7,37,0.506,0.838,3,-3.723,0,0.0492,0.000504,3.32e-06,0.135,0.171,125.07,audio_features,7GV1PfkTW3aahvzXreoDc7,spotify:track:7GV1PfkTW3aahvzXreoDc7,https://api.spotify.com/v1/tracks/7GV1PfkTW3aahvzXreoDc7,https://api.spotify.com/v1/audio-analysis/7GV1PfkTW3aahvzXreoDc7,196160,4,1
